sender_account,receiver_account,amount,timestamp,transaction_type,is_suspicious
A486,A290,174.39,2023-01-12 18:59:00,CashDeposit,0
A230,A485,3002.49,2023-05-16 01:32:00,DebitCard,0
A39,A293,1634.72,2023-02-20 03:11:00,CashDeposit,0
A160,A332,1104.07,2023-04-12 11:13:00,CreditCard,0
A13,A376,4736.48,2023-03-09 17:42:00,Wire,0
A467,A287,235.76,2023-02-12 21:00:00,DebitCard,0
A360,A228,1357.01,2023-03-20 02:56:00,CashDeposit,0
A469,A251,22.84,2023-03-14 21:11:00,ACH,0
A37,A231,1264.71,2023-03-04 20:41:00,Wire,0
A414,A349,115.9,2023-11-04 20:16:00,DebitCard,0
A363,A33,252.98,2023-07-20 05:56:00,CashDeposit,0
A153,A435,250.05,2023-02-27 08:18:00,CreditCard,0
A260,A114,2095.14,2023-02-14 04:28:00,CreditCard,0
A121,A404,2741.2,2023-06-29 20:49:00,ACH,0
A293,A188,1751.11,2023-06-20 04:15:00,CashDeposit,0
A452,A44,6549.44,2023-01-24 22:30:00,DebitCard,0
A367,A368,939.59,2023-06-24 06:38:00,CashDeposit,0
A209,A421,672.94,2023-07-29 07:33:00,ACH,0
A162,A328,4059.01,2023-01-28 00:03:00,Wire,0
A264,A176,506.16,2023-02-16 17:24:00,CashDeposit,0
A93,A393,6605.74,2023-02-16 23:30:00,Wire,0
A444,A28,24.46,2023-10-30 16:48:00,ACH,0
A155,A84,7005.05,2023-02-28 23:17:00,DebitCard,0
A115,A177,88.24,2023-12-11 23:14:00,CashDeposit,0
A433,A40,4435.44,2023-04-02 05:49:00,CreditCard,0
A282,A140,1500.29,2023-02-15 13:45:00,DebitCard,0
A47,A257,9913.66,2023-08-22 09:02:00,CreditCard,0
A297,A78,153.32,2023-03-04 07:58:00,CashDeposit,0
A309,A172,1614.22,2023-11-03 18:08:00,CashDeposit,0
A442,A14,6967.15,2023-01-30 13:44:00,ACH,0
A394,A295,1480.89,2023-04-07 08:35:00,CreditCard,0
A213,A316,1985.26,2023-08-21 15:35:00,ACH,0
A321,A279,2379.8,2023-04-16 11:11:00,DebitCard,0
A412,A413,1212.26,2023-09-07 09:32:00,Wire,0
A37,A352,1975.35,2023-01-22 19:31:00,CreditCard,0
A247,A237,1755.65,2023-03-16 06:46:00,DebitCard,0
A160,A441,4628.47,2023-09-19 13:09:00,DebitCard,0
A440,A176,93.02,2023-05-26 04:02:00,CreditCard,0
A263,A287,659.69,2023-02-08 15:50:00,DebitCard,0
A62,A136,6007.99,2023-06-13 16:37:00,CreditCard,0
A25,A148,4419.35,2023-12-11 04:53:00,Wire,0
A214,A127,1216.35,2023-11-12 01:10:00,CreditCard,0
A478,A295,1935.87,2023-09-20 13:18:00,DebitCard,0
A81,A255,649.75,2023-07-07 09:44:00,Wire,0
A157,A254,416.81,2023-01-09 10:31:00,ACH,0
A258,A234,1246.12,2023-03-29 15:31:00,CreditCard,0
A24,A25,871.91,2023-04-13 10:31:00,Wire,0
A431,A334,1752.49,2023-09-02 20:34:00,Wire,0
A4,A433,161.84,2023-02-09 03:19:00,Wire,0
A135,A372,7329.92,2023-05-14 04:12:00,Wire,0
A205,A26,8567.73,2023-07-27 15:11:00,CashDeposit,0
A283,A147,2395.73,2023-01-27 18:31:00,Wire,0
A391,A281,1536.16,2023-04-12 20:14:00,CashDeposit,0
A60,A65,740.76,2023-02-05 04:48:00,Wire,0
A173,A285,3361.81,2023-12-08 20:39:00,DebitCard,0
A101,A308,2308.66,2023-07-05 08:46:00,Wire,0
A23,A19,354.95,2023-02-19 21:26:00,DebitCard,0
A265,A233,4836.6,2023-02-24 05:27:00,CashDeposit,0
A71,A167,3457.99,2023-12-06 02:25:00,CashDeposit,0
A201,A315,5983.48,2023-09-27 04:16:00,DebitCard,0
A259,A424,2587.21,2023-07-05 13:56:00,CashDeposit,0
A288,A153,1900.81,2023-06-22 21:40:00,ACH,0
A344,A56,1083.41,2023-06-01 15:47:00,CashDeposit,0
A460,A371,5398.04,2023-11-14 12:31:00,ACH,0
A135,A495,4020.78,2023-08-27 16:38:00,CashDeposit,0
A369,A26,92.55,2023-08-01 10:54:00,Wire,0
A322,A369,53.44,2023-08-14 15:20:00,Wire,0
A348,A124,944.7,2023-01-12 11:52:00,CashDeposit,0
A56,A97,3327.3,2023-01-07 21:28:00,Wire,0
A77,A211,8728.55,2023-09-09 09:41:00,CreditCard,0
A396,A313,326.02,2023-12-02 03:38:00,Wire,0
A376,A372,1803.45,2023-01-23 16:13:00,CreditCard,0
A287,A166,958.95,2023-08-30 02:37:00,Wire,0
A160,A489,7007.42,2023-03-05 01:17:00,Wire,0
A175,A279,3691.83,2023-05-09 23:48:00,DebitCard,0
A98,A490,3644.38,2023-03-31 18:07:00,DebitCard,0
A115,A482,1264.83,2023-04-19 08:35:00,DebitCard,0
A353,A360,1071.67,2023-06-28 00:58:00,DebitCard,0
A286,A478,638.78,2023-12-07 05:39:00,DebitCard,0
A293,A346,116.05,2023-07-17 18:28:00,Wire,0
A202,A419,4000.85,2023-05-06 15:49:00,CreditCard,0
A147,A489,3352.23,2023-09-18 00:15:00,ACH,0
A226,A335,16344.89,2023-04-04 08:50:00,Wire,1
A109,A103,11389.75,2023-10-29 10:45:00,CashDeposit,1
A138,A477,1621.3,2023-07-24 14:59:00,DebitCard,0
A315,A379,2930.57,2023-08-02 15:48:00,CreditCard,0
A342,A463,5792.34,2023-07-13 08:18:00,CreditCard,0
A26,A51,3789.54,2023-05-31 11:28:00,DebitCard,0
A51,A348,568.3,2023-10-08 15:03:00,CreditCard,1
A281,A475,1197.65,2023-02-27 12:06:00,Wire,0
A450,A449,276.59,2023-06-23 04:43:00,Wire,0
A387,A493,6160.45,2023-04-15 13:59:00,DebitCard,0
A30,A464,1863.7,2023-10-07 21:13:00,ACH,0
A118,A273,519.21,2023-09-26 22:44:00,ACH,0
A89,A213,2227.66,2023-11-18 05:10:00,CreditCard,0
A18,A428,1925.34,2023-05-25 12:59:00,Wire,0
A383,A492,886.84,2023-11-14 14:11:00,DebitCard,0
A4,A152,241.08,2023-07-26 18:55:00,CashDeposit,0
A171,A145,2226.88,2023-06-15 10:09:00,CashDeposit,0
A455,A480,1469.22,2023-02-18 20:39:00,CashDeposit,0
A98,A414,2959.61,2023-02-11 00:19:00,DebitCard,0
A234,A331,1468.62,2023-04-04 16:00:00,CreditCard,1
A172,A404,3823.54,2023-04-18 09:57:00,CashDeposit,0
A98,A89,1605.51,2023-08-11 10:36:00,Wire,0
A263,A167,1646.23,2023-02-01 13:55:00,Wire,0
A94,A71,4185.52,2023-06-23 20:03:00,DebitCard,0
A3,A133,1033.29,2023-05-20 15:43:00,CreditCard,0
A136,A488,287.78,2023-05-01 00:18:00,DebitCard,0
A293,A5,58.41,2023-04-06 05:29:00,DebitCard,0
A31,A341,2814.11,2023-02-13 01:03:00,Wire,0
A207,A351,1936.8,2023-07-02 23:05:00,DebitCard,0
A327,A469,2435.33,2023-12-09 11:23:00,DebitCard,0
A113,A112,478.96,2023-02-18 15:08:00,Wire,0
A382,A310,293.23,2023-05-17 00:47:00,Wire,0
A467,A241,29.3,2023-10-03 17:49:00,CashDeposit,0
A422,A111,863.37,2023-10-05 09:13:00,CreditCard,0
A305,A447,1782.79,2023-10-14 16:09:00,ACH,0
A270,A360,995.96,2023-05-12 17:19:00,ACH,0
A57,A31,1150.64,2023-10-29 17:56:00,CashDeposit,0
A103,A293,4690.12,2023-07-15 09:24:00,CreditCard,0
A437,A266,856.21,2023-06-10 20:51:00,ACH,0
A367,A298,1443.05,2023-06-27 23:26:00,ACH,0
A228,A414,3061.74,2023-01-21 06:09:00,Wire,0
A212,A233,1010.16,2023-07-25 07:31:00,ACH,0
A344,A413,1946.18,2023-04-23 04:49:00,ACH,0
A418,A1,3966.28,2023-09-29 12:56:00,CreditCard,0
A23,A216,5972.38,2023-05-06 10:32:00,ACH,0
A30,A478,318.16,2023-11-22 13:48:00,ACH,0
A241,A16,5223.33,2023-04-15 12:38:00,Wire,0
A69,A392,1355.01,2023-08-22 13:43:00,Wire,0
A456,A195,597.47,2023-06-13 07:22:00,Wire,0
A349,A493,1229.17,2023-08-29 22:49:00,CashDeposit,0
A440,A178,7827.31,2023-02-13 04:37:00,CreditCard,0
A201,A270,1356.98,2023-02-16 08:46:00,CreditCard,0
A387,A11,797.23,2023-04-19 15:08:00,Wire,0
A278,A217,2006.97,2023-07-13 16:06:00,Wire,0
A126,A235,549.26,2023-05-07 00:47:00,CreditCard,0
A479,A448,157.79,2023-09-21 23:21:00,ACH,0
A338,A214,275.95,2023-08-12 21:16:00,ACH,0
A34,A51,274.04,2023-08-05 05:57:00,ACH,0
A344,A360,329.52,2023-11-14 13:30:00,ACH,0
A22,A205,298.92,2023-06-09 19:42:00,CreditCard,0
A386,A442,2048.17,2023-10-10 13:20:00,ACH,0
A148,A119,401.49,2023-10-25 00:26:00,CashDeposit,0
A306,A395,848.28,2023-09-02 20:40:00,DebitCard,0
A448,A73,4541.95,2023-08-29 09:01:00,CashDeposit,0
A153,A140,1284.76,2023-01-23 04:39:00,CashDeposit,0
A450,A376,2202.58,2023-11-28 21:29:00,CreditCard,0
A218,A284,378.26,2023-06-30 10:48:00,ACH,0
A482,A329,427.1,2023-09-02 10:16:00,Wire,0
A163,A356,83.45,2023-06-01 13:54:00,Wire,0
A192,A94,370.09,2023-10-02 16:11:00,CashDeposit,0
A434,A115,653.1,2023-04-20 11:52:00,CreditCard,0
A468,A29,389.62,2023-07-24 18:12:00,Wire,0
A285,A271,185.77,2023-02-18 19:43:00,Wire,0
A104,A169,257.11,2023-08-24 11:00:00,ACH,0
A433,A189,1235.26,2023-02-03 15:57:00,CashDeposit,0
A97,A26,462.18,2023-04-08 17:51:00,Wire,0
A308,A20,905.96,2023-11-15 01:48:00,ACH,0
A389,A300,1400.01,2023-09-21 17:04:00,CashDeposit,0
A106,A445,2344.91,2023-11-27 05:46:00,DebitCard,0
A465,A7,80.21,2023-03-19 02:48:00,CreditCard,0
A60,A382,3212.99,2023-10-02 15:26:00,Wire,0
A356,A309,1977.19,2023-09-14 05:37:00,CreditCard,0
A122,A282,170.59,2023-04-28 02:18:00,DebitCard,0
A273,A332,4136.27,2023-05-11 19:15:00,DebitCard,0
A262,A451,5073.39,2023-07-01 01:16:00,Wire,0
A369,A240,126.05,2023-10-05 07:12:00,DebitCard,0
A189,A160,648.35,2023-05-31 16:58:00,ACH,0
A113,A379,3281.87,2023-02-23 03:05:00,ACH,0
A478,A299,2758.71,2023-07-30 20:37:00,Wire,0
A100,A168,407.96,2023-03-25 17:56:00,Wire,0
A125,A255,469.8,2023-07-20 11:35:00,DebitCard,0
A420,A250,925.57,2023-09-21 10:32:00,Wire,0
A375,A407,1325.33,2023-05-09 05:21:00,CreditCard,0
A279,A250,1926.0,2023-03-09 00:14:00,CashDeposit,0
A490,A30,920.63,2023-07-10 18:17:00,ACH,0
A38,A483,1241.78,2023-10-25 19:45:00,ACH,0
A211,A70,2752.46,2023-11-03 18:16:00,CreditCard,0
A77,A4,74.75,2023-03-21 15:12:00,CashDeposit,0
A30,A316,581.87,2023-08-21 04:33:00,CashDeposit,0
A337,A249,2498.98,2023-01-06 17:27:00,ACH,0
A210,A6,4511.53,2023-01-07 02:09:00,CashDeposit,0
A274,A146,1433.56,2023-01-07 05:47:00,CashDeposit,0
A345,A220,1519.06,2023-10-21 12:24:00,CreditCard,0
A49,A268,226.72,2023-02-24 05:05:00,CreditCard,0
A269,A129,1186.29,2023-10-24 19:27:00,DebitCard,0
A203,A40,1521.21,2023-05-16 19:46:00,Wire,0
A124,A356,555.39,2023-03-24 05:34:00,DebitCard,0
A434,A41,627.35,2023-08-27 00:25:00,ACH,0
A194,A193,947.33,2023-07-21 05:34:00,Wire,0
A4,A359,40.55,2023-03-04 09:34:00,ACH,0
A222,A330,777.45,2023-10-13 13:59:00,DebitCard,0
A439,A498,475.11,2023-02-04 17:17:00,CashDeposit,0
A117,A108,793.5,2023-11-25 03:26:00,CashDeposit,0
A23,A473,255.13,2023-01-28 01:39:00,DebitCard,0
A288,A336,4424.16,2023-01-12 23:30:00,CreditCard,0
A161,A8,1800.8,2023-03-17 10:10:00,CashDeposit,0
A420,A364,2273.27,2023-10-26 21:09:00,Wire,0
A153,A83,3113.42,2023-07-25 07:56:00,CreditCard,0
A434,A199,1380.07,2023-09-04 12:01:00,CashDeposit,0
A386,A378,181.86,2023-02-20 22:54:00,ACH,0
A498,A177,1540.52,2023-01-20 13:12:00,ACH,0
A429,A38,1767.85,2023-05-05 00:08:00,CashDeposit,0
A488,A304,2736.43,2023-05-25 10:26:00,DebitCard,1
A139,A401,1130.07,2023-06-14 00:58:00,Wire,0
A283,A481,272.97,2023-05-17 16:31:00,Wire,0
A299,A338,667.52,2023-05-19 09:07:00,ACH,0
A151,A408,902.23,2023-03-31 17:30:00,ACH,0
A78,A194,2076.45,2023-09-17 02:43:00,CreditCard,0
A162,A184,1691.56,2023-02-08 19:03:00,ACH,1
A157,A227,880.41,2023-05-12 01:00:00,DebitCard,0
A44,A95,8612.39,2023-06-06 21:57:00,Wire,0
A262,A208,1861.67,2023-02-07 14:35:00,ACH,0
A283,A47,541.59,2023-08-06 08:00:00,CashDeposit,0
A442,A197,214.69,2023-01-05 11:50:00,DebitCard,0
A398,A43,331.78,2023-09-21 21:46:00,CashDeposit,0
A124,A292,564.61,2023-07-09 17:28:00,CreditCard,0
A86,A71,350.33,2023-04-08 21:50:00,DebitCard,0
A74,A32,412.98,2023-03-02 21:04:00,Wire,0
A153,A247,671.21,2023-10-12 23:02:00,ACH,0
A483,A126,380.8,2023-09-20 11:18:00,Wire,0
A100,A234,4541.5,2023-02-08 22:44:00,CreditCard,0
A485,A202,167.27,2023-05-01 22:57:00,CashDeposit,0
A441,A168,1486.82,2023-06-10 06:43:00,DebitCard,0
A421,A440,1056.61,2023-08-26 00:50:00,CashDeposit,0
A164,A308,8077.28,2023-12-11 21:26:00,CreditCard,0
A90,A493,237.65,2023-05-25 23:52:00,DebitCard,0
A355,A324,1014.52,2023-06-28 18:29:00,CashDeposit,0
A166,A192,6978.12,2023-04-13 01:18:00,Wire,0
A477,A288,4012.49,2023-03-14 17:52:00,CashDeposit,0
A92,A349,3397.33,2023-10-07 11:32:00,CashDeposit,1
A372,A236,596.55,2023-12-10 07:50:00,CreditCard,0
A149,A425,374.8,2023-09-10 06:05:00,ACH,0
A407,A209,2209.12,2023-09-03 00:34:00,Wire,0
A155,A123,5300.77,2023-04-02 23:57:00,CreditCard,0
A404,A193,1627.3,2023-01-27 22:19:00,Wire,0
A245,A298,1695.46,2023-05-26 22:17:00,CashDeposit,0
A471,A445,656.95,2023-09-09 20:14:00,Wire,0
A404,A495,2934.95,2023-05-11 21:36:00,CashDeposit,0
A468,A43,414.16,2023-02-09 19:41:00,CreditCard,0
A181,A85,782.18,2023-08-24 13:34:00,CashDeposit,0
A330,A346,1108.29,2023-08-24 11:19:00,Wire,0
A169,A494,1416.97,2023-10-17 21:34:00,Wire,0
A50,A132,555.23,2023-03-22 19:52:00,CashDeposit,0
A285,A297,243.97,2023-09-08 08:54:00,CashDeposit,0
A191,A200,1886.4,2023-06-18 14:18:00,CashDeposit,0
A77,A176,681.13,2023-01-09 22:37:00,Wire,0
A212,A471,1740.91,2023-02-01 06:12:00,ACH,0
A373,A72,335.33,2023-05-07 19:44:00,DebitCard,0
A401,A105,1312.24,2023-07-09 17:34:00,Wire,0
A49,A224,1521.09,2023-09-20 20:52:00,Wire,0
A153,A22,106.43,2023-10-22 23:30:00,ACH,1
A175,A331,820.77,2023-02-09 19:37:00,CreditCard,0
A379,A124,288.7,2023-07-07 20:49:00,CreditCard,0
A169,A286,130.94,2023-06-05 05:40:00,Wire,0
A207,A322,9202.4,2023-03-09 03:45:00,CreditCard,0
A221,A202,778.26,2023-01-11 15:05:00,CashDeposit,0
A230,A303,3320.14,2023-06-06 09:29:00,Wire,1
A109,A105,587.78,2023-04-12 08:12:00,ACH,0
A409,A446,2288.28,2023-07-15 11:24:00,CreditCard,0
A100,A234,2856.13,2023-02-11 11:45:00,DebitCard,0
A250,A270,1810.89,2023-08-21 16:36:00,DebitCard,0
A312,A200,1275.71,2023-08-02 17:19:00,ACH,0
A432,A234,1061.52,2023-08-13 18:35:00,CreditCard,0
A361,A409,858.09,2023-04-19 07:06:00,CashDeposit,0
A344,A68,5305.11,2023-04-25 00:39:00,ACH,0
A59,A93,3551.21,2023-05-16 21:59:00,CreditCard,0
A214,A305,6706.35,2023-02-20 04:42:00,CashDeposit,0
A95,A249,265.46,2023-08-20 09:05:00,CashDeposit,0
A330,A476,2625.1,2023-03-05 01:44:00,CashDeposit,0
A147,A71,5572.25,2023-03-10 02:53:00,DebitCard,0
A317,A27,399.91,2023-11-12 03:02:00,DebitCard,0
A248,A69,137.62,2023-03-13 01:03:00,Wire,0
A258,A334,2702.79,2023-06-30 05:06:00,Wire,0
A212,A363,1708.85,2023-11-02 19:05:00,Wire,0
A42,A289,3688.15,2023-01-12 05:39:00,CreditCard,0
A140,A115,301.12,2023-07-15 17:41:00,DebitCard,0
A234,A289,3172.1,2023-09-28 08:13:00,Wire,0
A57,A293,450.36,2023-02-11 13:57:00,DebitCard,0
A421,A187,357.43,2023-07-17 08:26:00,ACH,0
A225,A279,358.89,2023-03-21 13:38:00,Wire,0
A424,A334,3370.21,2023-10-01 13:21:00,CreditCard,0
A16,A230,2188.43,2023-04-06 16:30:00,DebitCard,0
A44,A224,1480.75,2023-11-12 01:01:00,ACH,0
A121,A107,888.92,2023-10-23 04:01:00,CashDeposit,0
A440,A363,4194.41,2023-08-11 04:32:00,Wire,0
A71,A401,996.63,2023-03-17 05:28:00,CreditCard,0
A291,A179,3392.17,2023-07-13 19:08:00,DebitCard,0
A86,A165,1156.55,2023-09-14 08:06:00,DebitCard,0
A136,A487,946.24,2023-11-09 09:27:00,CashDeposit,0
A347,A417,1242.32,2023-02-04 16:05:00,CreditCard,0
A402,A210,717.29,2023-12-01 12:19:00,ACH,0
A443,A335,2753.55,2023-02-16 04:45:00,CreditCard,0
A364,A164,1397.21,2023-10-29 15:23:00,CreditCard,0
A346,A201,528.49,2023-06-28 04:57:00,CreditCard,0
A137,A321,4596.68,2023-05-31 19:33:00,Wire,0
A324,A406,968.66,2023-11-17 10:39:00,ACH,0
A383,A142,1568.56,2023-09-10 22:24:00,DebitCard,0
A249,A167,4738.99,2023-07-31 21:12:00,ACH,0
A433,A375,1957.6,2023-02-03 21:53:00,Wire,0
A357,A183,248.63,2023-11-06 12:20:00,ACH,0
A203,A111,5621.23,2023-06-06 10:16:00,CreditCard,0
A165,A424,1976.15,2023-04-14 06:04:00,DebitCard,0
A66,A289,815.65,2023-11-07 08:34:00,Wire,0
A457,A349,299.95,2023-10-05 12:40:00,ACH,0
A320,A401,3160.0,2023-11-01 15:12:00,Wire,1
A475,A439,1935.55,2023-02-27 12:28:00,Wire,0
A490,A219,1524.83,2023-03-15 15:53:00,CreditCard,0
A154,A81,4486.61,2023-11-15 08:49:00,DebitCard,0
A184,A128,3107.98,2023-01-31 00:12:00,DebitCard,0
A332,A84,328.98,2023-01-19 20:31:00,Wire,0
A371,A358,747.13,2023-10-02 23:19:00,CreditCard,0
A46,A360,571.34,2023-02-04 15:43:00,ACH,0
A39,A67,2724.74,2023-08-05 03:39:00,CreditCard,0
A227,A4,68.22,2023-01-03 22:27:00,DebitCard,0
A440,A216,1687.43,2023-09-10 16:32:00,CreditCard,0
A117,A196,2874.83,2023-02-02 12:35:00,ACH,0
A188,A451,4187.33,2023-04-19 22:55:00,CreditCard,0
A416,A385,837.35,2023-11-15 09:28:00,CreditCard,0
A346,A73,3443.62,2023-01-25 21:47:00,CashDeposit,0
A312,A332,234.49,2023-03-01 18:04:00,Wire,0
A109,A321,3747.49,2023-09-30 10:28:00,CreditCard,0
A315,A351,272.76,2023-06-11 01:36:00,CreditCard,0
A51,A71,1012.63,2023-10-01 22:58:00,ACH,0
A196,A179,3192.01,2023-06-06 08:03:00,DebitCard,0
A126,A141,324.84,2023-08-23 16:46:00,ACH,0
A307,A369,520.79,2023-08-10 05:13:00,DebitCard,0
A353,A13,2562.09,2023-11-05 16:59:00,DebitCard,0
A310,A260,2546.19,2023-03-10 16:25:00,Wire,0
A27,A401,2049.69,2023-11-23 22:04:00,CreditCard,0
A57,A123,2368.0,2023-07-01 21:25:00,CashDeposit,0
A455,A6,1564.94,2023-05-12 11:19:00,DebitCard,0
A440,A429,580.17,2023-07-26 22:35:00,Wire,0
A349,A88,848.37,2023-10-05 16:48:00,Wire,0
A394,A37,400.8,2023-01-07 01:50:00,CashDeposit,0
A134,A110,4781.75,2023-01-15 12:00:00,ACH,0
A203,A259,1751.22,2023-04-15 07:22:00,CashDeposit,0
A216,A359,1024.49,2023-05-27 11:09:00,ACH,0
A275,A315,1239.82,2023-02-25 14:08:00,DebitCard,0
A40,A261,5885.65,2023-12-02 07:09:00,CreditCard,0
A79,A274,332.94,2023-04-29 23:11:00,Wire,0
A390,A427,1764.89,2023-08-25 14:23:00,ACH,0
A223,A373,1409.99,2023-12-14 03:10:00,CreditCard,0
A44,A473,1890.69,2023-06-08 04:34:00,ACH,0
A311,A28,36.55,2023-04-23 14:37:00,CreditCard,0
A362,A70,4113.39,2023-09-13 09:47:00,ACH,0
A487,A177,5379.98,2023-07-10 10:05:00,CashDeposit,0
A369,A132,1665.43,2023-03-02 18:56:00,DebitCard,0
A399,A447,2385.74,2023-04-08 20:29:00,ACH,0
A15,A171,5114.94,2023-10-21 20:36:00,Wire,0
A32,A134,2456.79,2023-09-17 08:22:00,CashDeposit,0
A254,A233,331.02,2023-07-05 23:16:00,DebitCard,0
A439,A290,1717.4,2023-03-02 18:13:00,DebitCard,0
A395,A52,1866.44,2023-11-22 14:14:00,CashDeposit,0
A59,A116,1103.75,2023-09-27 17:02:00,CashDeposit,1
A439,A441,2666.98,2023-01-05 11:22:00,CreditCard,0
A186,A196,5447.35,2023-12-02 01:03:00,CreditCard,0
A491,A439,5195.75,2023-01-13 21:00:00,CashDeposit,0
A365,A379,1198.73,2023-08-27 17:37:00,Wire,0
A127,A213,240.36,2023-11-30 10:51:00,DebitCard,0
A39,A292,8378.35,2023-05-16 17:38:00,ACH,0
A461,A26,3651.44,2023-03-07 07:08:00,CreditCard,0
A23,A488,266.29,2023-05-26 23:20:00,ACH,0
A443,A144,5072.62,2023-10-09 15:11:00,DebitCard,0
A283,A233,4078.85,2023-01-03 21:38:00,DebitCard,0
A288,A401,1463.1,2023-04-21 15:36:00,CashDeposit,0
A188,A302,1789.43,2023-06-29 15:03:00,CreditCard,0
A279,A389,1018.33,2023-10-17 19:19:00,CreditCard,0
A477,A209,112.64,2023-01-09 16:55:00,CreditCard,0
A325,A429,816.53,2023-09-10 11:33:00,ACH,0
A0,A388,3247.62,2023-08-28 07:36:00,Wire,0
A372,A157,9.29,2023-02-07 20:19:00,CreditCard,0
A121,A214,811.43,2023-06-29 03:24:00,ACH,0
A72,A364,1015.56,2023-04-12 21:09:00,ACH,0
A118,A459,1541.77,2023-11-04 20:07:00,CashDeposit,0
A458,A190,5047.85,2023-06-16 22:04:00,ACH,0
A258,A68,850.35,2023-08-21 00:04:00,Wire,0
A290,A31,852.21,2023-06-08 08:56:00,CreditCard,0
A133,A435,2675.02,2023-04-25 16:35:00,Wire,0
A376,A167,1203.76,2023-04-26 19:13:00,Wire,0
A38,A483,508.76,2023-03-15 19:19:00,CreditCard,0
A299,A55,1204.56,2023-02-26 13:59:00,ACH,0
A238,A160,303.64,2023-05-29 00:09:00,ACH,0
A493,A394,388.11,2023-03-17 14:21:00,Wire,0
A135,A436,1379.78,2023-02-13 15:49:00,ACH,0
A351,A155,1085.75,2023-10-28 21:04:00,CashDeposit,0
A427,A438,4926.59,2023-04-30 08:18:00,CreditCard,0
A127,A495,900.07,2023-05-10 12:31:00,Wire,0
A346,A153,1737.8,2023-04-05 17:22:00,CreditCard,0
A207,A437,2000.78,2023-06-14 15:23:00,CashDeposit,0
A127,A48,26.36,2023-06-18 05:23:00,ACH,0
A71,A62,2178.54,2023-01-05 08:28:00,ACH,0
A113,A66,392.12,2023-03-14 03:18:00,Wire,0
A322,A480,6492.0,2023-08-23 17:20:00,ACH,0
A132,A469,321.89,2023-10-23 21:53:00,ACH,1
A33,A101,1071.0,2023-11-25 14:07:00,Wire,0
A47,A463,178.43,2023-11-05 11:36:00,DebitCard,0
A482,A236,11536.16,2023-01-19 10:28:00,CreditCard,1
A473,A293,1395.09,2023-06-07 16:58:00,Wire,0
A195,A349,1809.64,2023-06-05 08:14:00,CreditCard,0
A465,A95,138.86,2023-04-11 02:49:00,DebitCard,0
A76,A17,2772.27,2023-08-12 14:08:00,CashDeposit,0
A331,A151,471.21,2023-07-01 15:22:00,Wire,0
A245,A31,4566.63,2023-02-01 22:31:00,DebitCard,0
A214,A102,459.18,2023-08-22 23:35:00,CashDeposit,0
A410,A278,423.14,2023-10-17 09:28:00,ACH,0
A400,A365,74.47,2023-05-11 17:58:00,Wire,0
A248,A176,1277.57,2023-11-29 07:05:00,CashDeposit,0
A198,A138,1664.09,2023-03-07 11:15:00,ACH,0
A112,A15,135.93,2023-11-23 03:18:00,DebitCard,0
A241,A271,2988.01,2023-05-11 03:17:00,CashDeposit,0
A498,A81,1207.67,2023-02-06 10:59:00,CreditCard,0
A136,A273,1486.32,2023-10-25 04:48:00,ACH,0
A485,A112,1162.36,2023-07-29 14:28:00,Wire,0
A429,A432,1024.2,2023-03-05 05:55:00,CreditCard,0
A162,A412,1640.33,2023-09-26 17:39:00,DebitCard,0
A14,A360,337.41,2023-09-13 01:35:00,DebitCard,0
A288,A72,401.61,2023-07-25 00:31:00,CreditCard,0
A414,A451,3957.9,2023-06-29 05:08:00,CashDeposit,0
A251,A19,5841.82,2023-02-02 20:40:00,ACH,0
A112,A10,934.6,2023-07-11 16:10:00,Wire,1
A469,A314,631.46,2023-03-15 08:25:00,CreditCard,0
A90,A470,2065.65,2023-10-20 03:41:00,DebitCard,0
A75,A300,1050.98,2023-09-14 13:43:00,CreditCard,0
A433,A269,51.43,2023-11-10 08:38:00,DebitCard,0
A191,A360,339.57,2023-12-09 22:39:00,Wire,0
A172,A154,2517.37,2023-04-28 10:56:00,CreditCard,0
A374,A485,2151.3,2023-06-09 01:24:00,Wire,0
A89,A362,54.94,2023-07-24 14:37:00,CashDeposit,0
A114,A340,501.99,2023-08-03 10:19:00,CreditCard,0
A375,A352,525.52,2023-04-18 05:31:00,CreditCard,0
A0,A485,2228.83,2023-09-13 14:14:00,CashDeposit,0
A394,A494,39.81,2023-07-26 14:44:00,ACH,0
A162,A471,219.87,2023-10-22 11:27:00,CashDeposit,0
A289,A53,3218.04,2023-12-08 00:54:00,Wire,0
A381,A39,393.36,2023-03-28 15:38:00,DebitCard,0
A85,A325,2115.4,2023-11-19 08:02:00,ACH,0
A343,A327,544.1,2023-09-23 12:35:00,DebitCard,0
A135,A107,209.48,2023-04-01 20:31:00,ACH,0
A402,A55,557.24,2023-09-20 07:04:00,ACH,0
A224,A375,2562.19,2023-06-02 18:59:00,CreditCard,0
A252,A451,3871.67,2023-05-18 21:14:00,DebitCard,0
A51,A424,3546.5,2023-06-24 13:50:00,CashDeposit,0
A351,A115,1012.28,2023-03-01 05:18:00,Wire,0
A433,A17,2205.75,2023-04-18 08:57:00,ACH,0
A487,A53,458.79,2023-01-28 00:22:00,DebitCard,0
A192,A82,693.87,2023-09-24 12:10:00,ACH,0
A459,A47,4533.2,2023-05-04 01:03:00,CashDeposit,0
A457,A247,26.17,2023-09-14 12:03:00,ACH,0
A334,A84,178.77,2023-08-10 02:49:00,Wire,0
